1567062860,5110bf,JAF3421 ,Estonia,1567062858,1567062860,5.0923,41.4847,10668,False,243.26,174.9,0.98,None,11254.74,7146,False,0
1567062860,800dab,IGO958  ,India,1567062859,1567062859,87.8079,24.7432,8823.96,False,228.53,164.46,0,None,9387.84,1450,False,0
1567062860,aa441c,UAL148  ,United States,1567062860,1567062860,-64.4078,29.5086,10972.8,False,254.34,330.43,0,None,11590.02,None,False,0
1567062860,4248ea,SVR484  ,United Kingdom,1567062859,1567062859,47.8419,51.9153,11887.2,False,232.47,71.28,0,None,12092.94,2430,False,0
1567062860,7c1c53,VOZ657  ,Australia,1567062672,1567062689,151.1854,-33.9385,-22.86,False,50.17,166.96,-2.93,None,68.58,4061,False,0
1567062860,7c498f,PE134   ,Australia,1567062859,1567062860,150.0962,-34.0265,5478.78,False,129.32,228.06,-0.33,None,5524.5,1163,False,0
1567062860,4248f2,SDM6641 ,United Kingdom,1567062859,1567062859,18.2312,55.1673,11597.64,False,218.44,233.43,0.33,None,11955.78,1766,False,0
1567062860,a341bd,HBAL802 ,United States,1567062712,1567062858,-77.668,-3.7129,18745.2,False,5.17,84.29,0.33,None,18973.8,4453,False,0
1567062860,885222,THA324  ,Thailand,1567062859,1567062859,82.9818,25.6655,12496.8,False,231.45,116.96,0,None,13335,0577,False,0
1567062860,ac34a0,FDX17   ,United States,1567059869,1567062858,-150.0151,61.1678,None,True,0,348,None,None,None,6631,False,0
1567062860,800dbb,SEJ090  ,India,1567062859,1567062859,82.0567,25.9708,10965.18,False,252.6,307.22,0,None,11696.7,2630,False,0
1567062860,4a09b0,BMS6BG  ,Romania,1567062860,1567062860,11.271,50.4053,11574.78,False,220.99,289.87,0,None,11932.92,6612,False,0
1567062860,4a09ad,BMS9441 ,Romania,1567062859,1567062859,29.5586,38.959,11277.6,False,228.08,159.4,0,None,11818.62,5435,False,0
1567062860,4a09ae,BMS8CG  ,Romania,1567062860,1567062860,13.557,48.5462,10972.8,False,232.49,318.41,0,None,11414.76,3126,False,0
1567062860,c8244c,NZM759  ,New Zealand,1567062859,1567062859,172.3367,-43.6978,2430.78,False,88.89,209.09,7.15,None,2407.92,5704,False,0
1567062860,393321,AFR19YK ,France,1567062857,1567062859,5.0686,45.8867,853.44,False,102.68,151.25,-0.33,None,937.26,1000,False,0
